dataset	architecture	distractor_name	cap_len	token_pos	corr_max	corr_mean	corr_min	corr_num_neg	corr_num_pos	dist_max	dist_mean	dist_min	dist_num_neg	dist_num_pos
mscoco	par	med	7	0	7.9810023	-6.227818	-10.840597	8688.354037267081	103.64596273291926	8.248076	-6.381634	-10.952509	8706.608695652174	85.3913043478261
mscoco	par	med	7	1	6.700855	-5.5306754	-10.662279	8577.496894409938	214.50310559006212	7.676694	-5.4102335	-10.465552	8597.118012422361	194.88198757763976
mscoco	par	med	7	2	8.618186	-7.972065	-15.269845	8715.80745341615	76.19254658385093	7.180764	-6.408902	-12.935419	8685.44099378882	106.55900621118012
mscoco	par	med	7	3	8.04543	-6.390123	-12.641574	8547.105590062112	244.8944099378882	6.370589	-5.292139	-10.944418	8602.701863354037	189.29813664596273
mscoco	par	med	7	4	7.3588486	-8.644425	-15.839125	8713.745341614907	78.25465838509317	7.040711	-6.7753363	-12.752857	8690.813664596273	101.1863354037267
mscoco	par	med	7	5	8.640583	-8.778827	-15.645741	8727.80745341615	64.19254658385093	8.311158	-7.4611983	-13.786383	8711.391304347826	80.6086956521739
mscoco	par	med	7	6	9.145584	-7.327256	-13.621094	8668.198757763976	123.80124223602485	6.9278374	-6.138321	-12.026924	8648.136645962733	143.86335403726707
mscoco	par	med	7	7	6.2833486	-9.792259	-16.815968	8742.049689440993	49.95031055900621	5.906473	-8.782548	-15.30837	8738.167701863355	53.83229813664596
mscoco	par	med	8	0	8.156136	-6.6261907	-11.266577	8713.961791044776	78.03820895522388	8.244915	-6.470057	-11.064954	8709.38447761194	82.6155223880597
mscoco	par	med	8	1	7.6926594	-5.5767765	-10.630539	8606.075223880596	185.924776119403	7.694677	-5.464729	-10.536941	8599.560597014924	192.43940298507462
mscoco	par	med	8	2	8.597645	-7.1358256	-14.081184	8670.475820895523	121.52417910447761	7.8356633	-6.2609167	-12.777077	8662.136119402985	129.8638805970149
mscoco	par	med	8	3	8.760759	-7.305658	-13.653903	8662.124179104478	129.8758208955224	7.9150863	-6.5723834	-12.5717745	8662.317611940298	129.68238805970148
mscoco	par	med	8	4	8.053958	-7.3546686	-13.73125	8668.035820895522	123.96417910447761	7.2880344	-6.5991406	-12.720875	8650.993432835821	141.0065671641791
mscoco	par	med	8	5	7.951082	-9.070696	-16.860456	8726.611343283583	65.38865671641791	7.6491113	-8.215674	-15.520002	8726.63343283582	65.3665671641791
mscoco	par	med	8	6	8.154112	-8.817505	-15.515732	8732.673432835822	59.3265671641791	7.7011347	-7.9386277	-14.260173	8725.888358208955	66.11164179104478
mscoco	par	med	8	7	8.264647	-7.153357	-13.531144	8663.363582089552	128.63641791044776	6.611116	-6.5011287	-12.534906	8660.000597014925	131.99940298507462
mscoco	par	med	8	8	7.3141055	-9.587704	-16.464792	8741.394626865671	50.60537313432836	6.932022	-8.700889	-15.175081	8740.19343283582	51.80656716417911
mscoco	par	med	9	0	8.27817	-6.4120865	-10.997859	8707.964694182	84.03530581800099	8.253451	-6.4634314	-11.066114	8709.469915464942	82.53008453505718
mscoco	par	med	9	1	7.7549477	-5.4553394	-10.531884	8602.154649428145	189.8453505718548	7.7125716	-5.5062456	-10.567774	8604.271506713078	187.72849328692192
mscoco	par	med	9	2	9.922794	-6.709064	-13.714155	8668.223272003977	123.77672799602188	8.575107	-6.249332	-12.994506	8665.601193436101	126.39880656389856
mscoco	par	med	9	3	8.735512	-7.2570906	-13.731994	8654.499751367479	137.50024863252114	8.024705	-6.68627	-12.926636	8652.930382894083	139.06961710591744
mscoco	par	med	9	4	8.367578	-8.313794	-15.031231	8700.973147687717	91.02685231228244	7.976868	-7.5769486	-13.980672	8697.14221780209	94.85778219791149
mscoco	par	med	9	5	9.094197	-8.312204	-15.7325	8701.811536548981	90.18846345101939	8.107114	-7.6485677	-14.700316	8695.106414719045	96.89358528095475
mscoco	par	med	9	6	9.15991	-9.449675	-17.827671	8733.586772749875	58.413227250124315	8.824875	-8.656586	-16.585424	8731.85330681253	60.14669318746892
mscoco	par	med	9	7	8.371255	-8.7494	-15.351471	8728.74142217802	63.25857782197912	8.024525	-8.128668	-14.505351	8727.64047737444	64.35952262555942
mscoco	par	med	9	8	9.438023	-7.3799667	-14.509781	8670.84186971656	121.15813028344107	7.8005977	-6.801446	-13.6003275	8666.742913973148	125.2570860268523
mscoco	par	med	9	9	8.557526	-9.465052	-16.510307	8739.93635007459	52.063649925410246	8.198885	-8.766594	-15.381945	8740.749378418697	51.25062158130284
mscoco	par	med	10	0	8.305269	-6.446403	-11.051157	8708.839537869062	83.1604621309371	8.235774	-6.434096	-11.035179	8710.014120667522	81.98587933247754
mscoco	par	med	10	1	7.8521266	-5.4804993	-10.591498	8600.797175866495	191.2028241335045	7.6368628	-5.4461	-10.498092	8601.01026957638	190.98973042362002
mscoco	par	med	10	2	9.013699	-6.815734	-13.585982	8660.761232349165	131.2387676508344	8.285558	-6.217211	-12.637711	8657.662387676508	134.33761232349167
mscoco	par	med	10	3	8.668681	-7.5166516	-14.132616	8659.952503209242	132.04749679075738	7.7003846	-6.778746	-12.949908	8664.181001283698	127.81899871630296
mscoco	par	med	10	4	8.5895195	-7.808788	-14.521003	8684.446726572529	107.55327342747111	7.633442	-7.0456476	-13.29625	8668.926829268292	123.07317073170732
mscoco	par	med	10	5	9.128746	-8.506265	-15.658126	8702.301668806162	89.69833119383826	8.091688	-7.8099585	-14.609886	8697.427471116816	94.57252888318357
mscoco	par	med	10	6	9.036461	-9.059407	-16.712973	8726.274711168164	65.72528883183568	8.26371	-8.173365	-15.215179	8719.175866495507	72.82413350449293
mscoco	par	med	10	7	9.484113	-9.526214	-18.066849	8733.908857509628	58.09114249037227	8.956764	-8.601749	-16.595213	8732.31835686778	59.6816431322208
mscoco	par	med	10	8	8.85613	-8.875733	-15.753262	8724.885750962772	67.11424903722721	8.212946	-7.971172	-14.444741	8715.847240051347	76.15275994865212
mscoco	par	med	10	9	9.791164	-7.2348905	-13.932984	8655.45186136072	136.54813863928112	7.778631	-6.509804	-12.88872	8638.693196405648	153.30680359435172
mscoco	par	med	10	10	9.464344	-9.517177	-16.459389	8744.323491655969	47.67650834403081	9.039316	-8.82018	-15.406163	8743.762516046214	48.23748395378691
mscoco	par	med	11	0	8.280303	-6.4162893	-11.031213	8706.825503355705	85.1744966442953	8.2715	-6.4461465	-11.022252	8709.651006711409	82.3489932885906
mscoco	par	med	11	1	7.499068	-5.4861145	-10.559516	8598.127516778524	193.8724832214765	7.805302	-5.4413614	-10.501321	8600.308724832215	191.69127516778522
mscoco	par	med	11	2	9.532474	-6.832542	-13.585116	8684.459731543624	107.54026845637584	9.056876	-6.560644	-13.227577	8680.44966442953	111.5503355704698
mscoco	par	med	11	3	9.844841	-7.107941	-14.153396	8671.385906040268	120.61409395973155	9.148003	-6.808611	-13.844357	8669.409395973154	122.59060402684564
mscoco	par	med	11	4	8.776915	-7.709915	-14.215871	8688.76845637584	103.23154362416108	8.410723	-7.1422095	-13.364394	8687.530201342282	104.46979865771812
mscoco	par	med	11	5	8.917624	-7.8258114	-14.973126	8681.439597315437	110.56040268456375	7.976243	-7.3952327	-14.162847	8682.144295302014	109.85570469798658
mscoco	par	med	11	6	8.77191	-8.856652	-16.165524	8725.671140939598	66.32885906040268	7.9029336	-8.066684	-14.894761	8721.969798657718	70.03020134228188
mscoco	par	med	11	7	8.935191	-8.2850895	-15.520522	8686.073825503356	105.9261744966443	8.201582	-7.574127	-14.61985	8694.278523489933	97.72147651006712
mscoco	par	med	11	8	7.8722744	-9.23973	-16.55289	8728.275167785236	63.7248322147651	7.8862176	-8.165135	-15.02571	8720.738255033557	71.26174496644295
mscoco	par	med	11	9	8.588248	-9.133796	-16.210484	8734.261744966443	57.738255033557046	7.9393024	-8.20492	-14.806992	8726.382550335571	65.61744966442953
mscoco	par	med	11	10	9.572896	-7.2505655	-13.802362	8653.03355704698	138.96644295302013	7.61021	-6.3527207	-12.65319	8638.090604026846	153.90939597315437
mscoco	par	med	11	11	9.19356	-9.947211	-16.961737	8749.697986577181	42.30201342281879	9.051488	-8.936394	-15.5689	8745.124161073825	46.875838926174495
mscoco	par	med	12	0	8.336375	-6.343114	-10.819649	8702.452054794521	89.54794520547945	8.278756	-6.416154	-10.982744	8709.17808219178	82.82191780821918
mscoco	par	med	12	1	7.902812	-5.433741	-10.454467	8598.794520547945	193.2054794520548	7.6545997	-5.465212	-10.473757	8602.767123287671	189.23287671232876
mscoco	par	med	12	2	11.338898	-7.165774	-15.620032	8706.493150684932	85.5068493150685	10.9807825	-6.775025	-14.7148905	8701.671232876712	90.32876712328768
mscoco	par	med	12	3	10.147943	-5.9389453	-11.800449	8607.86301369863	184.13698630136986	8.400889	-5.4673953	-11.089321	8588.767123287671	203.23287671232876
mscoco	par	med	12	4	7.796563	-7.2330575	-13.821133	8661.493150684932	130.5068493150685	7.5390267	-6.4096475	-12.426612	8645.506849315068	146.4931506849315
mscoco	par	med	12	5	8.106668	-9.509272	-17.37393	8726.287671232876	65.71232876712328	7.924454	-9.002675	-16.30771	8723.616438356165	68.38356164383562
mscoco	par	med	12	6	8.911447	-9.076758	-16.193783	8746.452054794521	45.54794520547945	8.394481	-8.4993515	-15.255973	8745.452054794521	46.54794520547945
mscoco	par	med	12	7	11.322128	-9.998157	-20.148962	8754.301369863013	37.6986301369863	10.991045	-9.313161	-19.646288	8747.109589041096	44.89041095890411
mscoco	par	med	12	8	9.369999	-9.613063	-16.400805	8749.945205479453	42.054794520547944	9.232411	-8.868182	-15.783121	8748.506849315068	43.49315068493151
mscoco	par	med	12	9	8.525663	-7.890302	-14.779539	8690.27397260274	101.72602739726027	7.0195556	-7.294489	-13.497816	8668.643835616438	123.35616438356165
mscoco	par	med	12	10	11.97935	-9.041295	-18.234707	8697.86301369863	94.13698630136986	10.2336445	-7.7323785	-15.586348	8673.82191780822	118.17808219178082
mscoco	par	med	12	11	11.652785	-7.6764603	-15.406692	8643.410958904109	148.58904109589042	8.460918	-6.426023	-13.725807	8603.767123287671	188.23287671232876
mscoco	par	med	12	12	9.586346	-11.227382	-18.76448	8755.068493150686	36.93150684931507	9.479788	-10.04126	-17.154999	8753.260273972603	38.73972602739726
mscoco	par	min	7	0	7.9810023	-6.227818	-10.840597	8688.354037267081	103.64596273291926	8.182563	-6.714128	-11.338895	8711.689440993789	80.31055900621118
mscoco	par	min	7	1	6.700855	-5.5306754	-10.662279	8577.496894409938	214.50310559006212	7.6402936	-5.691816	-10.8130455	8609.347826086956	182.65217391304347
mscoco	par	min	7	2	8.618186	-7.972065	-15.269845	8715.80745341615	76.19254658385093	7.0973773	-6.490594	-13.071541	8678.826086956522	113.17391304347827
mscoco	par	min	7	3	8.04543	-6.390123	-12.641574	8547.105590062112	244.8944099378882	6.359989	-5.3142357	-10.9154215	8616.931677018634	175.06832298136646
mscoco	par	min	7	4	7.3588486	-8.644425	-15.839125	8713.745341614907	78.25465838509317	7.1607037	-6.7151537	-12.621999	8692.031055900621	99.96894409937889
mscoco	par	min	7	5	8.640583	-8.778827	-15.645741	8727.80745341615	64.19254658385093	8.290362	-7.434622	-13.712854	8699.894409937888	92.1055900621118
mscoco	par	min	7	6	9.145584	-7.327256	-13.621094	8668.198757763976	123.80124223602485	6.6833434	-6.072723	-11.976237	8646.540372670808	145.45962732919256
mscoco	par	min	7	7	6.2833486	-9.792259	-16.815968	8742.049689440993	49.95031055900621	5.957747	-8.60283	-15.089224	8736.689440993789	55.31055900621118
mscoco	par	min	8	0	8.156136	-6.6261907	-11.266577	8713.961791044776	78.03820895522388	8.172476	-6.5589886	-11.220556	8705.579701492537	86.42029850746269
mscoco	par	min	8	1	7.6926594	-5.5767765	-10.630539	8606.075223880596	185.924776119403	7.6584783	-5.515144	-10.736642	8594.665074626866	197.33492537313433
mscoco	par	min	8	2	8.597645	-7.1358256	-14.081184	8670.475820895523	121.52417910447761	7.84063	-6.2728124	-12.865968	8661.52656716418	130.4734328358209
mscoco	par	min	8	3	8.760759	-7.305658	-13.653903	8662.124179104478	129.8758208955224	7.855726	-6.533651	-12.553786	8664.029850746268	127.97014925373135
mscoco	par	min	8	4	8.053958	-7.3546686	-13.73125	8668.035820895522	123.96417910447761	7.24734	-6.52824	-12.669614	8645.227462686567	146.77253731343285
mscoco	par	min	8	5	7.951082	-9.070696	-16.860456	8726.611343283583	65.38865671641791	7.603084	-8.134449	-15.382521	8725.210746268656	66.78925373134328
mscoco	par	min	8	6	8.154112	-8.817505	-15.515732	8732.673432835822	59.3265671641791	7.689371	-7.8499966	-14.180668	8724.297313432835	67.70268656716418
mscoco	par	min	8	7	8.264647	-7.153357	-13.531144	8663.363582089552	128.63641791044776	6.4544287	-6.4587183	-12.484465	8661.958208955224	130.04179104477612
mscoco	par	min	8	8	7.3141055	-9.587704	-16.464792	8741.394626865671	50.60537313432836	6.9720964	-8.552052	-15.0221615	8741.22985074627	50.77014925373134
mscoco	par	min	9	0	8.27817	-6.4120865	-10.997859	8707.964694182	84.03530581800099	8.14702	-6.5084267	-11.146121	8705.4694181999	86.53058180009945
mscoco	par	min	9	1	7.7549477	-5.4553394	-10.531884	8602.154649428145	189.8453505718548	7.5280356	-5.505477	-10.671782	8595.442565887619	196.5574341123819
mscoco	par	min	9	2	9.922794	-6.709064	-13.714155	8668.223272003977	123.77672799602188	8.563471	-6.299307	-13.001606	8665.851317752362	126.14868224763799
mscoco	par	min	9	3	8.735512	-7.2570906	-13.731994	8654.499751367479	137.50024863252114	7.8083363	-6.6877756	-12.897006	8652.604674291397	139.39532570860268
mscoco	par	min	9	4	8.367578	-8.313794	-15.031231	8700.973147687717	91.02685231228244	7.8346133	-7.560468	-13.969242	8695.742416708106	96.25758329189458
mscoco	par	min	9	5	9.094197	-8.312204	-15.7325	8701.811536548981	90.18846345101939	7.9470506	-7.60638	-14.621819	8691.141720537047	100.85827946295376
mscoco	par	min	9	6	9.15991	-9.449675	-17.827671	8733.586772749875	58.413227250124315	8.734928	-8.585209	-16.479563	8730.336648433615	61.66335156638488
mscoco	par	min	9	7	8.371255	-8.7494	-15.351471	8728.74142217802	63.25857782197912	7.986937	-8.023551	-14.484106	8725.056190949776	66.94380905022376
mscoco	par	min	9	8	9.438023	-7.3799667	-14.509781	8670.84186971656	121.15813028344107	7.705803	-6.7241197	-13.541866	8665.452511188463	126.54748881153655
mscoco	par	min	9	9	8.557526	-9.465052	-16.510307	8739.93635007459	52.063649925410246	8.241364	-8.604284	-15.175839	8741.80258577822	50.19741422178021
mscoco	par	min	10	0	8.305269	-6.446403	-11.051157	8708.839537869062	83.1604621309371	8.112887	-6.548737	-11.184754	8704.704749679076	87.29525032092427
mscoco	par	min	10	1	7.8521266	-5.4804993	-10.591498	8600.797175866495	191.2028241335045	7.507972	-5.540705	-10.710399	8595.086007702183	196.9139922978177
mscoco	par	min	10	2	9.013699	-6.815734	-13.585982	8660.761232349165	131.2387676508344	8.238414	-6.307494	-12.718696	8662.156611039794	129.8433889602054
mscoco	par	min	10	3	8.668681	-7.5166516	-14.132616	8659.952503209242	132.04749679075738	7.564289	-6.8179164	-12.985376	8668.926829268292	123.07317073170732
mscoco	par	min	10	4	8.5895195	-7.808788	-14.521003	8684.446726572529	107.55327342747111	7.5587015	-7.0470366	-13.355712	8663.563543003851	128.4364569961489
mscoco	par	min	10	5	9.128746	-8.506265	-15.658126	8702.301668806162	89.69833119383826	7.9366474	-7.7796617	-14.50345	8698.605905006418	93.39409499358152
mscoco	par	min	10	6	9.036461	-9.059407	-16.712973	8726.274711168164	65.72528883183568	8.111541	-8.108831	-15.165431	8719.980744544288	72.01925545571245
mscoco	par	min	10	7	9.484113	-9.526214	-18.066849	8733.908857509628	58.09114249037227	8.810454	-8.565732	-16.484425	8734.55969191271	57.4403080872914
mscoco	par	min	10	8	8.85613	-8.875733	-15.753262	8724.885750962772	67.11424903722721	8.231511	-7.8496647	-14.38065	8713.31835686778	78.6816431322208
mscoco	par	min	10	9	9.791164	-7.2348905	-13.932984	8655.45186136072	136.54813863928112	7.7562704	-6.435684	-12.850491	8635.7946084724	156.2053915275995
mscoco	par	min	10	10	9.464344	-9.517177	-16.459389	8744.323491655969	47.67650834403081	8.965941	-8.630131	-15.240965	8744.299101412067	47.700898587933246
mscoco	par	min	11	0	8.280303	-6.4162893	-11.031213	8706.825503355705	85.1744966442953	8.1374445	-6.6389494	-11.288245	8708.677852348994	83.32214765100672
mscoco	par	min	11	1	7.499068	-5.4861145	-10.559516	8598.127516778524	193.8724832214765	7.6010494	-5.610448	-10.752545	8603.520134228187	188.4798657718121
mscoco	par	min	11	2	9.532474	-6.832542	-13.585116	8684.459731543624	107.54026845637584	9.079314	-6.65296	-13.403515	8677.110738255034	114.88926174496645
mscoco	par	min	11	3	9.844841	-7.107941	-14.153396	8671.385906040268	120.61409395973155	8.910319	-6.917017	-14.006606	8665.080536912752	126.91946308724832
mscoco	par	min	11	4	8.776915	-7.709915	-14.215871	8688.76845637584	103.23154362416108	8.162171	-7.2709093	-13.501584	8687.348993288591	104.6510067114094
mscoco	par	min	11	5	8.917624	-7.8258114	-14.973126	8681.439597315437	110.56040268456375	7.887182	-7.466621	-14.08398	8687.822147651006	104.17785234899328
mscoco	par	min	11	6	8.77191	-8.856652	-16.165524	8725.671140939598	66.32885906040268	7.7958755	-8.1298065	-14.977484	8723.523489932886	68.47651006711409
mscoco	par	min	11	7	8.935191	-8.2850895	-15.520522	8686.073825503356	105.9261744966443	7.963628	-7.5993056	-14.4600525	8699.946308724831	92.05369127516778
mscoco	par	min	11	8	7.8722744	-9.23973	-16.55289	8728.275167785236	63.7248322147651	7.7977204	-8.181329	-15.000514	8723.026845637583	68.97315436241611
mscoco	par	min	11	9	8.588248	-9.133796	-16.210484	8734.261744966443	57.738255033557046	7.9413114	-8.219823	-14.728073	8725.587248322148	66.41275167785236
mscoco	par	min	11	10	9.572896	-7.2505655	-13.802362	8653.03355704698	138.96644295302013	7.2684064	-6.3862753	-12.738812	8643.453020134228	148.54697986577182
mscoco	par	min	11	11	9.19356	-9.947211	-16.961737	8749.697986577181	42.30201342281879	8.929163	-8.770492	-15.463661	8745.409395973154	46.59060402684564
mscoco	par	min	12	0	8.336375	-6.343114	-10.819649	8702.452054794521	89.54794520547945	8.073762	-6.5130544	-11.188001	8703.383561643835	88.61643835616438
mscoco	par	min	12	1	7.902812	-5.433741	-10.454467	8598.794520547945	193.2054794520548	7.34602	-5.4889054	-10.652702	8588.260273972603	203.73972602739727
mscoco	par	min	12	2	11.338898	-7.165774	-15.620032	8706.493150684932	85.5068493150685	10.995326	-6.946997	-14.933085	8701.315068493152	90.68493150684931
mscoco	par	min	12	3	10.147943	-5.9389453	-11.800449	8607.86301369863	184.13698630136986	7.947096	-5.452126	-10.959713	8570.397260273972	221.6027397260274
mscoco	par	min	12	4	7.796563	-7.2330575	-13.821133	8661.493150684932	130.5068493150685	7.3120837	-6.5095015	-12.77356	8644.616438356165	147.3835616438356
mscoco	par	min	12	5	8.106668	-9.509272	-17.37393	8726.287671232876	65.71232876712328	7.8464675	-9.092546	-16.411327	8726.246575342466	65.75342465753425
mscoco	par	min	12	6	8.911447	-9.076758	-16.193783	8746.452054794521	45.54794520547945	8.33598	-8.430634	-15.102084	8744.972602739726	47.02739726027397
mscoco	par	min	12	7	11.322128	-9.998157	-20.148962	8754.301369863013	37.6986301369863	10.768706	-9.420061	-19.849142	8751.287671232876	40.71232876712329
mscoco	par	min	12	8	9.369999	-9.613063	-16.400805	8749.945205479453	42.054794520547944	9.109948	-8.780029	-15.743188	8743.328767123288	48.67123287671233
mscoco	par	min	12	9	8.525663	-7.890302	-14.779539	8690.27397260274	101.72602739726027	7.478073	-7.2920732	-13.426002	8666.493150684932	125.5068493150685
mscoco	par	min	12	10	11.97935	-9.041295	-18.234707	8697.86301369863	94.13698630136986	9.793474	-7.6761217	-15.38303	8672.767123287671	119.23287671232876
mscoco	par	min	12	11	11.652785	-7.6764603	-15.406692	8643.410958904109	148.58904109589042	7.931432	-6.410194	-13.61575	8617.589041095891	174.41095890410958
mscoco	par	min	12	12	9.586346	-11.227382	-18.76448	8755.068493150686	36.93150684931507	9.363523	-9.728401	-16.977102	8752.890410958904	39.10958904109589
mscoco	merge	max	7	0	11.448878	-4.4715595	-14.063949	8203.040268456376	588.9597315436241	11.511105	-4.4943357	-14.085328	8218.194630872484	573.8053691275168
mscoco	merge	max	7	1	9.396998	-4.805428	-14.501857	8222.040268456376	569.9597315436241	9.504595	-4.828205	-14.623067	8233.476510067114	558.5234899328859
mscoco	merge	max	7	2	11.336329	-4.61797	-15.059259	8129.248322147651	662.751677852349	10.958377	-4.640746	-15.116982	8142.597315436242	649.4026845637584
mscoco	merge	max	7	3	11.071737	-4.582853	-14.7386875	8112.852348993289	679.1476510067114	10.826313	-4.605629	-14.885354	8132.315436241611	659.6845637583892
mscoco	merge	max	7	4	11.542387	-4.820095	-15.355331	8162.38255033557	629.6174496644295	11.482825	-4.8428717	-15.467424	8176.5704697986575	615.4295302013422
mscoco	merge	max	7	5	11.83822	-4.9076543	-15.235883	8225.348993288591	566.6510067114094	11.701613	-4.9304304	-15.370389	8238.577181208053	553.4228187919463
mscoco	merge	max	7	6	11.599894	-4.952127	-14.9184475	8222.456375838927	569.5436241610738	10.705378	-4.974903	-15.086288	8233.885906040268	558.1140939597316
mscoco	merge	max	7	7	10.918891	-5.015496	-15.641038	8204.993288590604	587.006711409396	10.971934	-5.038272	-15.762176	8214.892617449665	577.1073825503356
mscoco	merge	max	8	0	11.459825	-4.482372	-13.802518	8249.959550561798	542.0404494382022	11.499786	-4.5058837	-13.835713	8246.792509363297	545.2074906367042
mscoco	merge	max	8	1	9.39799	-4.8600545	-14.513853	8260.188014981273	531.8119850187265	9.521069	-4.8835664	-14.48876	8260.992509363296	531.0074906367041
mscoco	merge	max	8	2	11.354572	-4.64522	-14.967254	8151.61797752809	640.3820224719101	11.191404	-4.6687317	-15.03398	8154.364794007491	637.6352059925093
mscoco	merge	max	8	3	11.657417	-4.664587	-14.54006	8202.811235955056	589.1887640449438	11.52752	-4.688099	-14.605425	8204.922097378278	587.0779026217228
mscoco	merge	max	8	4	10.94852	-4.860049	-14.906955	8220.101872659176	571.898127340824	10.745694	-4.8835607	-14.910217	8220.969288389513	571.030711610487
mscoco	merge	max	8	5	11.463726	-4.9692216	-15.153517	8245.175280898877	546.8247191011236	11.4404125	-4.992734	-15.200243	8249.349063670412	542.650936329588
mscoco	merge	max	8	6	11.759257	-4.978411	-15.072014	8281.63520599251	510.3647940074906	11.716469	-5.001923	-15.110054	8282.0	510.0
mscoco	merge	max	8	7	10.478028	-5.0241895	-14.896098	8255.266666666666	536.7333333333333	10.104781	-5.047701	-14.90129	8259.179026217229	532.8209737827715
mscoco	merge	max	8	8	11.661909	-5.085064	-15.587129	8250.227715355806	541.7722846441948	11.711605	-5.1085753	-15.593062	8252.69213483146	539.3078651685394
mscoco	merge	max	9	0	11.455565	-4.4722896	-13.744759	8257.154906284455	534.8450937155458	11.505541	-4.496091	-13.757489	8249.657662624035	542.3423373759647
mscoco	merge	max	9	1	9.344688	-4.8468432	-14.414766	8264.887541345093	527.1124586549063	9.452952	-4.8706455	-14.4812975	8260.998346196251	531.0016538037486
mscoco	merge	max	9	2	11.934843	-4.6523104	-15.085636	8166.168687982359	625.8313120176406	11.666202	-4.676112	-15.127544	8165.3897464167585	626.6102535832415
mscoco	merge	max	9	3	11.816815	-4.6798325	-14.761749	8185.401874310915	606.5981256890849	11.602095	-4.7036343	-14.817844	8184.405733186329	607.5942668136714
mscoco	merge	max	9	4	11.572129	-4.8364744	-14.931663	8225.237596471885	566.7624035281146	11.509905	-4.8602757	-14.967763	8223.541896361632	568.4581036383682
mscoco	merge	max	9	5	11.564979	-4.9476275	-15.050006	8230.965821389194	561.0341786108048	11.378538	-4.9714293	-15.120051	8228.829658213892	563.170341786108
mscoco	merge	max	9	6	12.540988	-5.07035	-15.517769	8251.648842337376	540.351157662624	12.505735	-5.094152	-15.609426	8249.539691289967	542.4603087100331
mscoco	merge	max	9	7	11.908275	-5.015441	-15.058133	8278.070562293275	513.9294377067255	11.949787	-5.039242	-15.07513	8273.79217199559	518.2078280044101
mscoco	merge	max	9	8	10.845576	-5.0907903	-15.020363	8261.00441014333	530.9955898566703	10.54054	-5.114592	-15.046301	8260.614663726572	531.3853362734288
mscoco	merge	max	9	9	12.727144	-5.1332865	-15.710345	8262.284454244764	529.715545755237	12.777405	-5.1570883	-15.74122	8257.30099228225	534.6990077177509
mscoco	merge	max	10	0	11.507463	-4.490437	-13.851789	8256.996536796536	535.0034632034632	11.538978	-4.50685	-13.929183	8248.753246753247	543.2467532467532
mscoco	merge	max	10	1	9.403496	-4.8655577	-14.530935	8263.58354978355	528.4164502164502	9.512427	-4.881971	-14.553231	8260.771428571428	531.2285714285714
mscoco	merge	max	10	2	11.659641	-4.6533556	-15.0910425	8152.8744588744585	639.1255411255411	11.468904	-4.669768	-15.149525	8151.414718614718	640.5852813852814
mscoco	merge	max	10	3	11.783548	-4.669539	-14.858262	8178.02251082251	613.9774891774891	11.540123	-4.685951	-14.904837	8176.664069264069	615.3359307359308
mscoco	merge	max	10	4	11.498891	-4.8679237	-15.043655	8226.322077922077	565.6779220779221	11.434727	-4.884337	-15.070877	8223.092640692641	568.9073593073593
mscoco	merge	max	10	5	11.862406	-5.0198336	-15.236442	8259.391341991342	532.608658008658	11.741805	-5.0362463	-15.277191	8255.857142857143	536.1428571428571
mscoco	merge	max	10	6	11.932016	-5.061073	-15.324221	8248.927272727273	543.0727272727273	11.780328	-5.077485	-15.424506	8249.115151515152	542.8848484848485
mscoco	merge	max	10	7	12.7906065	-5.0332284	-15.477709	8249.248484848486	542.7515151515152	12.773596	-5.0496416	-15.516349	8246.072727272727	545.9272727272727
mscoco	merge	max	10	8	11.909512	-5.0272303	-15.207863	8268.074458874458	523.9255411255411	11.901961	-5.0436435	-15.253471	8263.147186147185	528.8528138528138
mscoco	merge	max	10	9	10.913492	-5.13869	-15.079698	8258.829437229437	533.1705627705628	10.565243	-5.1551027	-15.171932	8260.495238095238	531.504761904762
mscoco	merge	max	10	10	13.482375	-5.1192255	-15.769017	8257.315151515151	534.6848484848484	13.53306	-5.135638	-15.809926	8253.270995670995	538.7290043290043
mscoco	merge	max	11	0	11.451195	-4.4767914	-13.812861	8255.490697674419	536.5093023255814	11.527058	-4.520603	-13.867829	8250.276744186047	541.7232558139535
mscoco	merge	max	11	1	9.169707	-4.856234	-14.50773	8263.413953488372	528.586046511628	9.475362	-4.9000454	-14.653781	8263.57441860465	528.4255813953488
mscoco	merge	max	11	2	11.944076	-4.7505155	-15.367701	8194.45581395349	597.5441860465116	11.881971	-4.794327	-15.440791	8190.1116279069765	601.8883720930232
mscoco	merge	max	11	3	12.619586	-4.71549	-14.834445	8211.772093023255	580.2279069767442	12.391506	-4.7593007	-14.992628	8207.244186046511	584.7558139534884
mscoco	merge	max	11	4	11.472536	-4.831168	-14.885101	8240.018604651163	551.9813953488372	11.507867	-4.87498	-14.966362	8236.92558139535	555.0744186046512
mscoco	merge	max	11	5	11.849251	-5.001442	-15.355089	8245.20465116279	546.7953488372093	11.878055	-5.0452533	-15.468816	8240.137209302326	551.8627906976744
mscoco	merge	max	11	6	12.274688	-4.992913	-15.248229	8259.497674418604	532.5023255813953	12.203488	-5.036724	-15.411001	8256.093023255815	535.9069767441861
mscoco	merge	max	11	7	11.652239	-5.0123987	-15.201226	8246.744186046511	545.2558139534884	11.676663	-5.05621	-15.312886	8249.067441860465	542.9325581395349
mscoco	merge	max	11	8	11.993547	-5.042754	-15.453111	8260.090697674419	531.9093023255814	12.156175	-5.086566	-15.585651	8257.846511627908	534.1534883720931
